url	nama	harga	jenis	address	aircon	free_wifi	kamar_mandi_dalam	Spring Bed_fkamar	Perabot_fkamar	TV_fkamar	Pemanas Air (Water Heater)_fkamar	Kulkas_fkamar	Keamanan_fkost	Parkir Motor_fkost	Ruang Tamu_fkost	Ruang Makan_fkost	Dapur_fkost	Air Minum_fkost	Pembantu_fkost	Parkir Mobil_fkost	Cuci Setrika_fkost	Mesin Cuci (Cuci Sendiri)_fkost	Televisi_fkost
https://www.sewakost.com/jakarta/selatan/kost-jakarta-selatan-tebet-rasamala-28044.html	KOST JAKARTA SELATAN - TEBET - RASAMALA	950000	Kost Putra	Jl. Rasamala 2 Gang 1 No. 9 Rt. 013 Rw. 09 Jakarta Selatan	Tidak	Ya	Ya	Ya	Tidak	Tidak	Tidak	Ya	Tidak	Ya	Ya	Tidak	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kos-kencana-ibu-umi-28032.html	Kos kencana Ibu umi	900000	Kost Campur	Jl kencana 47 Rt10/05 pasar manggis, setiabudi, jakarta selatan 12970	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-putri-exclusive-adriels-mampang-prapatan-28020.html	Kost putri exclusive Adriels Mampang Prapatan	2100000	Kost Putri	Pondok Jaya II No.9B Pela Mampang, Mampang Prapatan Jakarta Selatan	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-exclusive-khusus-putri-dekat-kemang-scbd-tendean-sudirman-28018.html	Kost Exclusive Khusus Putri dekat Kemang, SCBD, Tendean, Sudirman	2100000	Kost Putri	Jl. Pondok Jaya 2 no 9B Rt 002/006 Pelamampang, jaksel	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-kemang-home-sweet-home-27990.html	Kost , Kemang Home sweet home.	2000000	Kost Putri	Jln kemang selatan 4 .no 79A.Jakarta selatan	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-kencana-barokah-27995.html	Kost Kencana barokah	900000	Kost Campur	Jl.kencana 47 guntur setiabudi,jkt 12970	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/rumah-kost-putri-27977.html	Rumah kost Putri	700000	Kost Putri	Jl.pondok labu 1/9A  RT 05/07 pondok labu Cilandak Jakarta Selatan	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kos-kencana-ibu-umi-27930.html	Kos kencana Ibu umi	900000	Kost Campur	Jl kencana 47 Rt10/05 pasar manggis, setiabudi, jakarta selatan 12970	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-wijaya-27900.html	Kost Wijaya	2500000	Kost Campur	Jl Wijaya 1 No 14. Kebayoran Baru. Jakarta Selatan	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-eksklusif-ac-murah-lumina-dekat-tebet-jakarta-selatan-gratis-listrik-free-wifi-27592.html	KOST EKSKLUSIF AC MURAH LUMINA DEKAT TEBET JAKARTA SELATAN gratis listrik free wifi	1950000	Kost Campur	Jl. Masjid II No.7, RT.07/RW.01, tebet	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-exclusive-10-menit-ke-gbk-senayan-27879.html	Kost Exclusive 10 menit ke GBK Senayan	3200000	Kost Campur	Jl. Asia Afrika Komplek PLN No. 11 Senayan, Jakarta Selatan	Ya	Ya	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Ya	Ya	Tidak	Ya	Ya	Ya	Tidak	Ya	Ya	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/permata-hijau-taman-biduri-27806.html	Permata Hijau - Taman Biduri	3700000	Kost Campur	Jalan Taman Biduri I N2/7 RT.5/RW.1 Grogol Utara Kebayoran Lama, Jakarta	Ya	Ya	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Ya	Ya	Tidak	Ya	Ya	Ya	Tidak	Ya	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/sewa-kamar-kost-bulanan-27804.html	Sewa kamar kost bulanan	700000	Kost Campur	Pengadegan utara 4 rt 4 rw 7 no 18d pancoran jaksel	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-exclusive-permata-garnet-27705.html	Kost Exclusive Permata Garnet	3500000	Kost Campur	Jalan Garnet Blok J2 No. 12 RT.8/RW.1 Grogol Utara Kebayoran Lama, Jakarta	Ya	Ya	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Ya	Ya	Tidak	Ya	Ya	Ya	Tidak	Ya	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kostan-putri-bintaro-pak-salimin-27662.html	Kostan Putri Bintaro Pak Salimin	875000	Kost Putri	Jl. Wadassari 1, RT:006 RW:02 No.79, Pondok Betung, Pondok Aren, Tangerang Selatan 15221	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/urbannest-id-27655.html	Urbannest ID	2300000	Kost Pasutri	Jalan Jati Padang Baru Blok G No.5 Pasar Minggu Jakarta Selatan	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/rumah-kost-karbela-3-no-1-27544.html	Rumah Kost Karbela 3 no.1	2300000	Kost Campur	Karbela 3 no.1	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-karbela-3-no-1-27458.html	Kost Karbela 3 no.1	2300000	Kost Campur	Karbela 3 no.1	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/disewakan-kost-modern-strategis-khusus-wanita-pondok-pinang-27456.html	Disewakan Kost Modern Strategis Khusus Wanita Pondok Pinang	1600000	Kost Putri	Jl. Karyawan No.2 RT 01/RW 08, Kel. Pondok Pinang, Kec. Kebayoran Lama, Jakarta Selatan 12310	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-ayama-syariah-27450.html	Kost Ayama Syariah	3500000	Kost Campur	Jl. Perdatam 3 no.10 ulujami	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-setiabudi-9-27420.html	Kost Setiabudi 9	4400000	Kost Campur	Jalan Taman Setiabudi II No 9. Setiabudi. Kec Setiabudi. Jakarta Selatan	Ya	Ya	Ya	Tidak	Ya	Tidak	Ya	Tidak	Ya	Ya	Tidak	Ya	Ya	Ya	Tidak	Ya	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-murah-setiabudi-15-27417.html	Kost Murah Setiabudi 15	4500000	Kost Campur	Jl. Taman Setia Budi II No.15RT.1/RW.6, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kos-murah-dan-strategis-di-tebet-27295.html	Kos murah dan strategis di Tebet	1500000	Kost Putri	Jl.Tebet Dalam 1c	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-exclusive-khusus-wanita-pasutri-27233.html	Kost exclusive khusus wanita / pasutri	1600000	Kost Putri	Jl haji saikin no 22-23 rt 14 rw 08, Pondok Pinang, Kebayoran Lama,	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kos-karyawan-karyawati-wilayah-kemang-selatan-27140.html	Kos Karyawan/Karyawati Wilayah Kemang Selatan	1700000	Kost Campur	Jln. Kemang Selatan II no. 23, Jakarta Selatan	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-eksklusif-21-residence-cilandak-27126.html	Kost Eksklusif 21 Residence Cilandak	3000000	Kost Campur	Jl. Madrasah No. 21, Gandaria Selatan, Cilandak	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-murah-dekat-stasiun-manggarai-27124.html	Kost Murah dekat Stasiun Manggarai	3000000	Kost Campur	Jl Manggis I No 3. RT11/ RW 04. Manggarai Selatan. Tebet. Jakarta Selatan	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-exclusive-murah-setiabudi-3-27090.html	Kost Exclusive Murah Setiabudi 3	4300000	Kost Campur	Jl Setiabudi VIII No 3. RT 2/RW 3. Kuningan. Setiabudi, Jakarta Selatan. DKI Jakarta 12910	Ya	Ya	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Ya	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-exclusive-murah-senopati-27089.html	Kost Exclusive Murah Senopati	4000000	Kost Campur	Blok S, Jl. Rengas 1 No.24, RT.4/RW.2, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/rumah-kost-karbela-3-no-1-27085.html	Rumah Kost Karbela 3 no.1	2300000	Kost Campur	Karvela 3 no.1	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-murah-lebak-bulus-27084.html	Kost Murah Lebak Bulus	3500000	Kost Campur	Bonavista Residence Jl. Bonavista Utama Blok B4 No.17	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/oyo-169-kuningan-21-27050.html	OYO 169 Kuningan 21	3800000	Kost Campur	Gg. Buntu No.21, RT.1/RW.3, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Jakarta	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-sederhana-bersahaja-jagakarsa-jakarta-selatan-27026.html	Kost Sederhana Bersahaja Jagakarsa Jakarta Selatan	600000	Kost Putra	Jl. Swadaya Rt 007 Rw 004 no.16 Ciganjur, Jagakarsa Jakarta Selatan	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-khusus-karyawan-pria-di-tempat-strategis-tebet-belakang-univ-sahid-26969.html	KOST KHUSUS KARYAWAN (PRIA) DI TEMPAT STRATEGIS (TEBET, Belakang Univ. Sahid)	1500000	Kost Putra	JL. MASJID ANNUR RT.07 RW.01, MENTENG DALAM, TEBET	Ya	Ya	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/terima-kos-karyawan-26942.html	Terima kos karyawan	1700000	Kost Putra	Jalan i kavling, kebon baru, tebet	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-baru-kalibata-mampang-kost-penuh-26934.html	Kost baru - Kalibata, Mampang  (Kost PENUH) 	1750000	Kost Campur	Jl. Kalibata Tengah no. 53 (samping Alfamaret) - Jakarta Selatan	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-hijau-bpk-darmin-26910.html	Kost hijau Bpk Darmin	900000	Kost Putra	(Rumah bpk. Darmin ketua RT011/05) Jln. Kp. Utan,Rt.011/05, kel. Ragunan, jakarta selatan	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-uph-karawaci-bromo-10-26891.html	Kost UPH Karawaci Bromo 10	2000000	Kost Campur	Jl. Gunung Bromo No.10, bencongan, curug, Tangerang	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-karbela-3-no-1-26822.html	Kost Karbela 3 no.1	2300000	Kost Campur	karbela 3 no.1	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-karbela-3-no-1-26803.html	Kost Karbela 3 no 1	2300000	Kost Campur	Karbela 3 no. 1	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/oyo-121-rumah-ayub-syariah-26729.html	OYO 121 Rumah Ayub Syariah	2500000	Kost Campur	21, Jalan Ayub Gang C No.21, RT.10/RW.1 Pejaten - Pasar Minggu, Jakarta	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-karbela-3-no-1-26712.html	Kost Karbela 3 no. 1	2300000	Kost Campur	Jl. Karbela 3 no.1	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/oyo-442-koen-hanare-26610.html	OYO 442 Koen Hanare	3350000	Kost Campur	9, Jl. Antene III No.9, RT.10/RW.1, Gandaria Utara, Kby. Baru, Jakarta	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/oyo-life-1849-ayama-26569.html	OYO Life 1849 Ayama	2500000	Kost Campur	Jl. Perdatam 3 No.10. RT.10/RW.5, Ulujami, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12250	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/karimah-homestay-syariah-26565.html	Karimah HomeStay Syariah	2000000	Kost Pasutri	Jalan jatipadang poncol no18  rt3/8 ps mgg jaksel	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-khusus-wanita-panoran-jaksel-26541.html	Kost Khusus Wanita Panoran Jaksel	1700000	Kost Putri	Jalan Pancoran Timur IX No. 4 Pancoran Jakarta Selatan	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/al-homestay-anggrek-297-26535.html	AL HomeStay Anggrek 297	3500000	Kost Pasutri	Karbela Anggrek 2 No.97, Karet Kuningan, Setiabudi, Jakarta Selatan.	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-al-homestay-anggrek297-26534.html	Kost AL HomeStay Anggrek297	2000000	Kost Campur	Karbela Anggrek 2 No.97, Karet Kuningan, Setiabudi, Jakarta Selatan.	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-exclusive-tebet-barat-rufia-residence-23955.html	Kost Exclusive Tebet Barat Rufia Residence	4000000	Kost Campur	Jalan Tebet Barat Dalam I No. 1, tebet - Jakarta Selatan, 12810 (Belakang McDonald Soepomo)	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-kost-ibu-ida-26470.html	Kost kost ibu Ida	3000000	Kost Campur	Jalan Tebet timur dalam raya No 33 Jakarta Selatan	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/di-sewakan-kost-kost-an-di-lebak-bulus-1-26458.html	DI SEWAKAN KOST KOST AN DI LEBAK BULUS 1 	2500000	Kost Putri	INNE BOUTIQUE , JL LEBAK BULUS 1 NO 36 C CILANDAK LEBAK BULUS JAKARTA SELATAN	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-putri-26438.html	Kost Putri 	1800000	Kost Putri	Jl Batu I No 2 Pejaten Timur Pasar Minggu	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-nyaman-rumah-hejo-26436.html	Kost Nyaman Rumah Hejo	1300000	Kost Campur	Jl.K.H.Ramli Utara, Menteng Dalam, Tebet, Jaksel	Tidak	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/just-mine-kost-26429.html	JUST MINE KOST	900000	Kost Putri	Jl.Cikoko barat dlm II (Depan musholah Nurul Falah)	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-eyang-ti-26373.html	Kost Eyang Ti	800000	Kost Campur	Jl. Bina warga no. 5 RT 08/RW 07 Srengseng Sawah Jagakarsa Jakarta Selatan	Tidak	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-tebet-raya-no-28-26358.html	Kost Tebet Raya No 28	1750000	Kost Pasutri	Jalan Tebet Raya No. 28	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/amsar-kost-satu-kamar-6-x-5-cocok-banget-buat-mahasiswa-atau-karyawan-jagakarsa-jaksel-26349.html	Amsar Kost - Satu Kamar 6 x 5 - Cocok banget buat Mahasiswa atau Karyawan - Jagakarsa, JakSel	1600000	Kost Putra	Jalan Amsar No.27A RT 12/ RW 04 Cipedak Jagakarsa, Jakarta Selatan 12630	Tidak	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kos-pasutri-pondok-pinang-jak-sel-terbaik-26297.html	Kos Pasutri Pondok Pinang, Jak-Sel Terbaik	1500000	Kost Campur	Jl. Pondok Pinang 2	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-wanita-murah-pondok-labu-fatmawati-baru-26220.html	Kost Wanita Murah Pondok Labu Fatmawati (BARU)	1000000	Kost Putri	Jl Pinang Raya no 23 RT/RW 006/009 Pondok Labu JAKSEL 12450	Tidak	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-putri-26215.html	Kost PUTRi	1500000	Kost Putri	Jalan Ekadasa no.2, RT 002, RW 001, Menteng Dalam, Jakarta Selatan, sebelah Gedung Bidakara	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-putri-26213.html	Kost PUTRI	1500000	Kost Putri	Jalan Ekadasa no.2, RT 001, RW 002, Menteng Dalam, Jakarta Selatan	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-mutiara-wanita-depok-daerah-ui-pancasila-gunadarmaa-26200.html	Kost Mutiara Wanita Depok, Daerah UI, Pancasila, Gunadarmaa	800000	Kost Putri	Jl. Lenteng Agung Timur Raya Gg. Empang RT09/02 No.65 Srengseng Sawah, Jagakarsa Jakarta Selatan	Tidak	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kosan-ibu-ida-26155.html	Kosan ibu ida	850000	Kost Putra	Jl tanah kusir 2, rt08/rw11/no13, kec. kebayoran lama , kel. kebayoran lama selatan , jakarta selatan	Tidak	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-wanita-dipejaten-barat-26124.html	Kost wanita dipejaten barat	600000	Kost Putri	Jl attahiriyah II no. 11 rt 010 rw 03 pejatwn barat pasar minggu	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-mama-daus-26104.html	KOST MAMA DAUS	600000	Kost Campur	Jl lobak IV, blok bayam makmur No 36, RT 4/RW 12, Gandaria Utara. Kec Kebayoran BAru, Jakarta selatan.	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kos-soraya-26091.html	kos Soraya	1900000	Kost Pasutri	Jl. Pal Batu 6 No 45, Menteng Dalam, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870,	Ya	Ya	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
https://www.sewakost.com/jakarta/selatan/kost-putri-26084.html	Kost Putri	1500000	Kost Putri	Jl.Ekadasa no.2, RT 002, RW 001, Menteng Dalam, Jakarta Selatan ( sebelah Bidakara)	Ya	Tidak	Ya	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak	Tidak
